video_id,comment
vTJdVE_gjI0,Mấy cái MV view cày bây giờ đuối rồi.
vTJdVE_gjI0,Bài này mà cho ra gần tết thì còn thành công hơn nữa
vTJdVE_gjI0,<3 From Tuyen Quang with all my heart <3
vTJdVE_gjI0,yêu cái chất nhạc của chú
vTJdVE_gjI0,Họp phụ huynh hết đi về nhà luôn :D
vTJdVE_gjI0,xuất sắc quá
vTJdVE_gjI0,hay quá
vTJdVE_gjI0,Bài hát lọt top từ lúc phát hành tới giờ gần 1 tháng vẫn còn top. Quá tuyệt vời!!!
vTJdVE_gjI0,Vượt view
vTJdVE_gjI0,hay lắm anh đen ơi
vTJdVE_gjI0,Tym❤️
vTJdVE_gjI0,anh ơi bài hát của anh được đưa vào đề văn rồi :))
vTJdVE_gjI0,cảm ơn a
vTJdVE_gjI0,"thành công đi về nhà
thất bại đi về nhà 
điểm thấp ra ngoài đường ... =))))"
vTJdVE_gjI0,"Ngày xưa bé trốn đi chơi sợ nhất lúc bị bố mẹ cầm roi nạt “Đi Về”...ấy thế mà 4 năm nay lúc vui,buồn mệt mỏi muốn về và chẳng thể về được."
vTJdVE_gjI0,Một Cảm Giác Lạ Thường !! Với Một Chút Yếu Tố Của Giới Trẻ Mà Có Thể Khai Phá Được Tình Cảm Của Những Người Con ....
vTJdVE_gjI0,Khúc đầu anh hát hay nhất
vTJdVE_gjI0,quay ở lâm đồng nhé
vTJdVE_gjI0,we love you Đen Vâu
vTJdVE_gjI0,1tr like
vTJdVE_gjI0,"Max hay, nghe hoài ko chán luôn ạ!!"
vTJdVE_gjI0,Nghe xong muốn về nhà quá 😥
vTJdVE_gjI0,thieu no dung ve nha sena the god
vTJdVE_gjI0,lúc nào củng muốn về nhà
vTJdVE_gjI0,Hay ạ ❤️
vTJdVE_gjI0,honda vs Dentsu
vTJdVE_gjI0,Còn người anh em nào không ạ ?
vTJdVE_gjI0,💓💓💓💓
vTJdVE_gjI0,Chất qá hai a ơi 😊
vTJdVE_gjI0,Nhớ nhà mà nghe bài này thì hết sảu
vTJdVE_gjI0,Ngôi sao của đen vâu
vTJdVE_gjI0,hay
vTJdVE_gjI0,hay
vTJdVE_gjI0,cố giữ trên tap thịnh hành đc 1 thág nha m.n
vTJdVE_gjI0,🎓🎓🚓
vTJdVE_gjI0,Giọng của justa tee hay quá
vTJdVE_gjI0,hay v
vTJdVE_gjI0,"Về ngôi nhà, có góc vườn nhiều chó nhiều gà

Đám bạn nói con khó chiều

Và lại thích gió trời hơn gió điều hòa

Về ăn cơm mẹ nấu, về mặc áo mẹ may

Về đưa ba ra chợ, mua cây đào cây mai về bày

Cả năm trời làm việc nhiều khi rã rời như cái máy

Về nhà thấy áp lực nhẹ như bấc thổi cái là bay

Ấm êm hơn bếp lửa, ngọt bùi hơn lúa non

Nhà vẫn luôn ở đó, mong chờ những đứa con

Dẫu cho cho nắng, không bao giờ nề hà

Hạnh phúc chỉ đơn giản, là còn được về nhà

Hạnh phúc, đi về nhà

Cô đơn, đi về nhà

Thành công, đi về nhà

Thất bại, đi về nhà

Mệt quá, đi về nhà

Mông lung, đi về nhà

Chênh vênh, đi về nhà

Không có việc gì, vậy thì đi về nhà

Không có việc gì, vậy thì đi về nhà

Đi về nhà, đi về nhà

Justatee

Đường về nhà là vào tim ta

Dẫu nắng mưa gần xa


Thất bất, vang danh

Nhà vẫn luôn chờ ta

Đường về nhà là vào tim ta

Dẫu có mua trùng qua

Vật đổi, sao dời, Nhà vẫn luôn là nhà"
vTJdVE_gjI0,1 bài hát cảm động
vTJdVE_gjI0,sự kết hợp tuyệt vời...làm tiếp bài nữa đi ạ
vTJdVE_gjI0,Chất đen vâu
vTJdVE_gjI0,❤❤❤❤❤❤❤
vTJdVE_gjI0,về nhà toàn bị so sánh con nhà hàng xóm :D
vTJdVE_gjI0,Bài hát quá hay mà k hiểu sao vẫn có dislike đc
vTJdVE_gjI0,Không có việc gì vậy thì đi về nhà
vTJdVE_gjI0,noi hay nhi
vTJdVE_gjI0,Nghe bài này cảm thấy ấm lòng❤🙆
vTJdVE_gjI0,Nghe nhiều vẫn thấy xúc động....Có nhiều nơi để đi nhg chỉ có một nơi để về là về nhà...nhà vẫn luôn ở đó mong chờ những đứa con.Bài hết vô cùng ý nghĩa
vTJdVE_gjI0,Bản nhạc này rất Tết
vTJdVE_gjI0,1 tr like rồi^^
vTJdVE_gjI0,Hay quá anh ơi
vTJdVE_gjI0,Thanks 2 anh. 1 bai hat moi lan nghe la moi lan khoc.. song xa nha da gan 7 nam.. Nha van luon la nha ai cung muon ve du cuoc song co the nao.. em cam on 2 anh mot lan nua. Qua hay qua xuc dong tung cau tung chu
vTJdVE_gjI0,Hay
vTJdVE_gjI0,Các cháu mầm non cũng rất thích nghe bài này luôn 😍😍
vTJdVE_gjI0,Nghe đi nghe lại hoài luôn...nhớ nhà nghe mà thấm!!!
vTJdVE_gjI0,Sắp bằng view sơn tùng r aem ơi cầy đi
vTJdVE_gjI0,Bài rap mà tôi thích nhất và cũng là bài hát xuân tôi thích nhất luôn.nói về raper của vn .chỉ có đen vâu là số 1
vTJdVE_gjI0,Thích bài này ghê mà k nuốt nổi giọng rap :)))))
vTJdVE_gjI0,Vượt được MV của Sơn Tùng rồi
vTJdVE_gjI0,Hay quá
vTJdVE_gjI0,Nhạc Đen lúc nào cũng khiến người nghe thấy đồng cảm với Đen
vTJdVE_gjI0,Nợ nhiều quá .....ko về nhà🤣🤣🤣🤣
vTJdVE_gjI0,Cố gắn học bài để được về nhà ăn tết
vTJdVE_gjI0,"vật đổi ,sao dời 
nhà vẫn luôn là nhà"
vTJdVE_gjI0,"Hay quá, càng nghe càng hay. Xem MV càng thấy ý nghĩa. Có thấy mình trong đó. T cày cho con 4tháng nghe cho quen. Cám ơn Đen Vâu và Justa Tê❤️"
vTJdVE_gjI0,Sắp đc về rùi nhớ nhà quá
vTJdVE_gjI0,Một triệu Like ❤️
vTJdVE_gjI0,12N thằng dislike chắc đang trốn nợ k về đc
vTJdVE_gjI0,Ai nhớ nhà điển danh
vTJdVE_gjI0,"Bài hát quá hay, quá ý nghĩa. 👍👍👍"
vTJdVE_gjI0,sao không cho lên zing mp3
vTJdVE_gjI0,❤❤❤
vTJdVE_gjI0,Nghe bài hát này rồi khóc :(( Vì dịch mà không thể về nhà .
vTJdVE_gjI0,Ngày nào cháu cũng ngồi nghe bài này và mong ngày về nhà chú ạ <3
vTJdVE_gjI0,bài 1 triệu like thì k được 1 triệu like còn bài này thì 1 triệu like rồi
vTJdVE_gjI0,"hay qua nghe di nghe lai luon anh den oi 
<3"
vTJdVE_gjI0,Rất hay
vTJdVE_gjI0,"Hay quá anh ơi, hi vọng anh sẽ ra những bài hát như thế này. Nghe mà muốn về nhà huhu 😭😭😭"
vTJdVE_gjI0,Nghe bài nhạc của Phí Phương Anh xong hãi quá phải sang đây rửa tai. Đây mới được gọi là âm nhạc ❤️
vTJdVE_gjI0,Bài hát quá hay nhưng có đoạn rap nghe mất hay không biết JustaTee sau này có bản lyrics không có rap không :((
vTJdVE_gjI0,1tr like rồi a ơi
vTJdVE_gjI0,Lúc còn trẻ anh cùng em “đưa nhau đi trốn” và chờ “hai triệu năm” để có “1 triệu like” làm động lực “đi về nhà” sống bình yên và “giờ anh đếch cần gì nhiều ngoài em”.
vTJdVE_gjI0,Nhà vẫn là bình yên nhất❤🙆
vTJdVE_gjI0,Hayyyy waaa
vTJdVE_gjI0,Hi chú
vTJdVE_gjI0,"Ngày nghe 30 chục lần anh ạ 
Nghiện òiii"
vTJdVE_gjI0,Hay v cũng có mười mấy nghìn đứa dislike
vTJdVE_gjI0,Ráp pe đầu tiên của Việt Nam 🇻🇳đặt dc 1triệu lai
vTJdVE_gjI0,Nhà em cách chổ làm em có hơn 1 nghìn cây à nhớ lắm cha mẹ 🤧🤧
vTJdVE_gjI0,0:55 ai để ý chị bán bánh tét haha
vTJdVE_gjI0,"Nhẹ nhàng Tết tới,..Ai k muốn Về nhà..............."
vTJdVE_gjI0,Đỉnh cao của sự về nhà... mãi mê nhạc a đen
vTJdVE_gjI0,uangrcaos winner ha den vau
vTJdVE_gjI0,"Có con beat chưa chú Đen
Đơi beat lâu quá chú à 😁😁"
vTJdVE_gjI0,Nghe bài này thấy nôn về nhà quáaa😢
vTJdVE_gjI0,"Mỗi lần nghe là chỉ muốn vứt hết mọi thứ để về nhà thôi...
Nhà là tuyệt vời nhất"
vTJdVE_gjI0,Thích a lắm luôn
vTJdVE_gjI0,1:32 like cho tuiiii
vTJdVE_gjI0,"lần đầu tiên nghe bài này và ngồi khóc. hồi còn học cấp 3, mong mỏi học xong nhanh để đi khỏi nhà. bây giờ ra ngoài xã hội bon chen kiếm tiền mới thấm nhà là bình yên nhất, bố mẹ là người thương ta nhất😔"
vTJdVE_gjI0,Sắp đến tết rồi. Cố gắng mà kiếm tiền để có cái tết đầy đủ hơn
vTJdVE_gjI0,hay quá anh ơi
vTJdVE_gjI0,"Họp phụ huynh
Ko dám đi về nhà zê"
vTJdVE_gjI0,Anh bá đạo thật bài nào của anh ai cx bt hết
vTJdVE_gjI0,Sáng mùng 1 bật bài này cho cả xóm nghe mới được
vTJdVE_gjI0,"Justatee rap hay, hát cx hay nữa"
vTJdVE_gjI0,Hay
vTJdVE_gjI0,Nghiện luôn @@
vTJdVE_gjI0,Đếm ngược 4 tuần nữaaaaa !
vTJdVE_gjI0,Tuyệt quá chú ơiiiiii
vTJdVE_gjI0,"Nghe Cắm sừng bên kia xong phải bay ngay sang đây để rửa lỗ tai😶
Lời bài hát hay và ý nghĩa không chịu được😘
Yêu Đen 🖤🖤"
vTJdVE_gjI0,Nghe nhạc chill quá anh vâu
vTJdVE_gjI0,Hơn view mv của Sơn Tùng luôn
vTJdVE_gjI0,100m mào 😍
vTJdVE_gjI0,h
vTJdVE_gjI0,nghe xong muốn về nhà luôn
vTJdVE_gjI0,Đoạn hát hay thật
vTJdVE_gjI0,Nhà là thuốc chữa dù bạn chịu bao nhiêu tổn thương sóng gió ngoài kia chỉ cần về nhà bạn sẽ được xoa dịu
vTJdVE_gjI0,Đoạn Justa Tee hát nghe giống bài nhạc TQ nào mà mình nhớ mãi ko ra
vTJdVE_gjI0,"Con zai tôi 3,5 tuổi cũng thích bài này. Bạn ý bảo mẹ mở bài này hay quá là hay, vui quá là vui. Thỉnh thoảng muốn nghe bạn ý lại bảo mẹ mở Đường về nhà đi :))."
vTJdVE_gjI0,Yêu ank đen vâu
vTJdVE_gjI0,"Có chồng rồi. Buồn,vui, thành công hay thất bại. Môi trường tốt hay xấu. Mẹ chồng tốt hay ko tốt vẫn ko thể về nhà..."
vTJdVE_gjI0,Ôplerp
vTJdVE_gjI0,nghe hoài cũng thấy hay
vTJdVE_gjI0,cho em xin nhạc anh đừng cho em dính bản quyền nha
vTJdVE_gjI0,Thú vị.
vTJdVE_gjI0,Nghe vài chục lần vẫn thấy hay 😊
vTJdVE_gjI0,"C ch.   
P



4"
vTJdVE_gjI0,Lời bài hát ý nghĩa quá .
vTJdVE_gjI0,Nghe ấm áp dã man
vTJdVE_gjI0,"Các anh em xa quê nghe bào này đừng khóc nhé 
Cố lên anh em❣️❣️❣️❣️"
vTJdVE_gjI0,Bài này nghe là đã thấy không khí tết rùi tạm biệt2020
vTJdVE_gjI0,"1 triệu like rồi, zui quá đi, rất xứng đáng"
vTJdVE_gjI0,Một chữ thôi (hay)
vTJdVE_gjI0,"Thư giãn vl , hay"
vTJdVE_gjI0,View cao hơn Sơn Tùng rồi 💪💪
vTJdVE_gjI0,Thích phần melody của JTee quá UwU chú Đen rap chất nữa nhma con hông rap được :(
vTJdVE_gjI0,"Nghe bai hát này lúc đang ngồi trên xe về nhà. Nhìn đồng ruộng, cây cối quê hương. Hic thấm"
vTJdVE_gjI0,i wish im home  righ now
vTJdVE_gjI0,one  way of  life
vTJdVE_gjI0,view lên rần rần mn ngừi ưi🥰 ngày nào cũng phải nghe dăm ba lần mới chịu đk hí hí
vTJdVE_gjI0,"100m nào các bạn 
Hơn CHÚNG TA CỦA HIỆN TẠI RỒI 🙄"
vTJdVE_gjI0,"nghe xong muốn về nhà quá :,))"
vTJdVE_gjI0,"adu   di ve  nha  ban oi  , khong ai cho ban vui ve  bang  cha me"
vTJdVE_gjI0,hay quá
vTJdVE_gjI0,Justatee đẹp trai quá
vTJdVE_gjI0,"Ngày nào cũng nghe vài lần,mỗi lần nghe là mắt rưng rưng,cảm ơn anh Đen Vâu và anh JustaTee vì một bài hát ý nghĩa thế này ạ"
vTJdVE_gjI0,Càng nghe càng hay
vTJdVE_gjI0,Lấy chồng xa hơn 300km nghe bài này muốn về nhà ghê. Mẹ ơi xuân này con phải đón tết ở nhà chồng rồi...
vTJdVE_gjI0,mon dad  im on my  way love you
vTJdVE_gjI0,i stor  to like this  songs
vTJdVE_gjI0,"Đường về nhà là vào tim con, dẫu nắng mưa gần xa, thất bát, vang danh, con vẫn luôn chờ ba.😁😁😁"
vTJdVE_gjI0,Triệu like
vTJdVE_gjI0,có đề thi rồi
vTJdVE_gjI0,"Hay từng câu chữ 
Gutchop anh"
vTJdVE_gjI0,"Em xin lỗi chủ kênh...! A/c làm ơn chia sẽ giúp em tìm người thân bị mất tích hơn 2 tuần rồi ko liên lạc được, tên Phan Thị Kim Phụng, xã hòa lợi, huyện Giồng Riềng tỉnh Kiên Giang. Ai gặp xin lh; 0922882922 em xin cảm ơn và hậu tạ. Kết bạn zalo em xin gửi hình chia sẽ giúp em ạ, em xin đội ơn mọi người nhiều lắm."
vTJdVE_gjI0,".... 
Không còn nhà để về thì phải làm sao ... ?"
vTJdVE_gjI0,"Đã vượt sơn tùng like, anh đen"
vTJdVE_gjI0,Khi nhạc chất lượng và ý nghĩa thì mọi người sẽ nghe nhiều hơn.T chỉ cười nhẹ Fan của ai đó đã nói tiếc cho đen vâu top được vài ngày xong nhường top cho ... Và bây giờ thì lượt view cao hơn cả ...
vTJdVE_gjI0,"buồn nhưng vẫn muốn nghe dẫu chả có nhà để về, thực ra cuộc sống tha hóa khiến họ chẳng xem mình là nhà :("
vTJdVE_gjI0,Sau khi nghe bài hát này tui biết một điều là: Người vô gia cư không có tim
vTJdVE_gjI0,Vượt sếp tùng mau nàoo
vTJdVE_gjI0,Anh Vâu đã vượt mặt Tùng vếu nhỉ.
vTJdVE_gjI0,"Hận vì anh ra bài này quá sớm, làm trong lòng cứ nôn nao 😭😭😭"
vTJdVE_gjI0,hay quá anh ơiiiiii
vTJdVE_gjI0,Hãy quá
vTJdVE_gjI0,❤️
vTJdVE_gjI0,*hic ngày nào cũng phải vào nghe mới chịu được TT*
vTJdVE_gjI0,Winner x đẹp khung cảnh đẹp a hát hay nữa ❤️❤️❤️❤️
vTJdVE_gjI0,hay qua
vTJdVE_gjI0,Nhà lầ nơi ta yêu thương
vTJdVE_gjI0,Nghe xong nhớ nhà thật sự.
vTJdVE_gjI0,Hát hay gê amangzing good job Đen Vâu offcial
vTJdVE_gjI0,Luôn là top 1 trending trong lòng
vTJdVE_gjI0,"Nghe từng lời từng chữ, với một người đi làm xa nhà như em thì a Đen đã thay lời nói lên tất cả, cảm ơn a k chỉ là 1 bài hát"
vTJdVE_gjI0,"ờ mấy zing , gớp chóp anh"
vTJdVE_gjI0,Sau 3 tuần đạt 53tr lượt xem . Dù ko còn top đầu thịnh hành nhưng vẫn đạt lượt view cao. Còn cao hơn cả ST đc các fan chuyên cày
vTJdVE_gjI0,Wao 1tr like luôn
vTJdVE_gjI0,Âm nhạc thưởng thức luôn đi theo thời gian chứ dăm ba cái top cày view vớ vẩn k cần =))
vTJdVE_gjI0,Nhà vẫn luôn là nơi yên bình nhất
vTJdVE_gjI0,bức thư mẹ gửi đọc muốn  khóc
vTJdVE_gjI0,Đen rap đỉnh thật giọng ấm hay
vTJdVE_gjI0,EM SẮP ĐI NGHĨA VỤ MONG ANH ĐEN LÀM MỘT BÀI NHẠC ĐỘNG VIÊN BỌN EM :))
vTJdVE_gjI0,Đường về nhà là vào tim ta❤️
vTJdVE_gjI0,HAY QUÁ!!!!!!!!!!!!!
vTJdVE_gjI0,Cố lên nào Official của Đen sắp đc 1 tỷ view rồi.
vTJdVE_gjI0,Đi về nhà thôi mng ơiiii
vTJdVE_gjI0,mệt mỏi đi về nhà  bong lung đi về nhà điểm thấp ra khỏi nhà :)))))))))))))
vTJdVE_gjI0,Đoạn đầu hay xĩu
vTJdVE_gjI0,"Giọng anh Justa Tee trong bài đi về nhà khác hẳn trong bài dân chơi xóm nhỉ 
Ai thấy giống t ko 👇👎👎"
vTJdVE_gjI0,hay quá bạn ơi like 👍👍👍
vTJdVE_gjI0,ko biết từ bao giờ nghe nhạc của chú chở thành fan của chú
vTJdVE_gjI0,"Đi về nhà đã vượt số view Chúng ta của hiện tại của Sơn Tùng , chúc mừng Đen nha:))"
vTJdVE_gjI0,Anh rap hay như Đen Vâu á
vTJdVE_gjI0,Like và đăng kí mạnh lên đi mọi người
vTJdVE_gjI0,Tim
vTJdVE_gjI0,Cả chục lần nghe bài này cả chục lần mắt đều ngấn lệ mà vẫn muốn nghe đi nghe lại ...không biết bao giờ mới được “đi về nhà” 🤧🤧🤧
vTJdVE_gjI0,Hay quá ah
vTJdVE_gjI0,"Năm nay không về được rồi, hẹn sang năm!"
vTJdVE_gjI0,Chán k có trong zing
vTJdVE_gjI0,Còn mấy người ae đang xem cho cái ✋ đi :)))
vTJdVE_gjI0,"Em thừa nhận rằng thành công của bài hát phải nhờ một phần vào thời điểm ra mắt. Khi con người ta mệt nhoài sau 1 năm dài, Tết đến chỉ muốn đi về nhà với ba mẹ thôi. 
Vừa hoà vào dòng xe đông đúc của Sài Gòn vừa replay bài này mà nó thấm đến từng mạch máu. Cảm giác ấm áp, nhẹ nhàng nhưng sống mũi cay cay. Anh trải lòng hộ những người trẻ quá, anh hát đúng hết cảm xúc ẩn náu trong từng người con xa nhà bọn em"
vTJdVE_gjI0,:)
vTJdVE_gjI0,Hayyyy a ơiiiiii
vTJdVE_gjI0,bài này chill phết
vTJdVE_gjI0,Đường về nhà là vào tim ta😍
vTJdVE_gjI0,"Nghe hoài không chán chú ạ
Mãi là đồng âm ❤️"
vTJdVE_gjI0,Quá hay anh ơi
vTJdVE_gjI0,Nhe Xong bài hát này của a Đen Tự dưng 1 người xa quê Như mình lại muốn trở Về với gia đình Đầm ấm Và Bữa cơm có Đầy đủ Thành viên trong gia đình Cùng Sum Họp quây quần bên nhau mong Cho Tết năm nay Gia đình Sẽ gần nhau hơn.
vTJdVE_gjI0,"I don't understand Vietnamese But music is music, right? The music is fun, I like it very much from Thailand."
vTJdVE_gjI0,cuối cùng cũng vượt sếp rồi ^^
vTJdVE_gjI0,Hết tiền đi về nhà. Đi về nhà ăn chổi chà😌
vTJdVE_gjI0,bài hát lượt view up nhanh nhất của anh Đen 100tr nào homie ơiiiiiiii
vTJdVE_gjI0,Nhà vẫn luôn là nhà. Lấy chồng cách nhà 120km vẫn chưa thể có cảm giác nơi đây như nhà của mình đc :(
vTJdVE_gjI0,Cố gắng nhé
vTJdVE_gjI0,Sắp Tết rồi còn 1 tháng nữa là Tết
vTJdVE_gjI0,"Nghe cảm thấy ấm lòng. Có rất nhiều nơi để đi, nhưng chỉ có 1 nơi để trở về."
vTJdVE_gjI0,Làm mv 1 triệu like đi anh
vTJdVE_gjI0,This song is the best of viet nam music
vTJdVE_gjI0,Hay nhức nách
vTJdVE_gjI0,♥
vTJdVE_gjI0,"Hạnh phúc đi về nhà
Thành công đi về nhà
Thất bại đi về nhà
Mất việc đi về nhà
Thất nghiệp đi về nhà
Vô gia cư ĐI VỀ NHÀ"
vTJdVE_gjI0,"Cho tui hỏi nha. Chừng nào lên 1,1Tr like đây. Tui đợi hơi lâu đấy"
vTJdVE_gjI0,Nghe mãi ko chán
vTJdVE_gjI0,Ấm áp ghê
vTJdVE_gjI0,Không đâu bằng NHÀ ! <3
vTJdVE_gjI0,Nhà là nơi để về nhưng nh lúc về lại sợ m là gánh nặng của cả nhà🙂
vTJdVE_gjI0,"Aaaaaaa hay quá a đen đt ơi
Nghe chỉ muốn xách vali lao về nhà thôi"
vTJdVE_gjI0,<333333
vTJdVE_gjI0,<3
vTJdVE_gjI0,•♡♡♡♡♡♡
vTJdVE_gjI0,Gần 4 tuần vẫn còn trên top trend
vTJdVE_gjI0,Xuất sắc
vTJdVE_gjI0,Nghe a hát nghe ấm áp lạ kì.
vTJdVE_gjI0,1M likeeeeeeeeeee Just just
vTJdVE_gjI0,Tuyệt
vTJdVE_gjI0,"Xa nhà như mình nghe từng chữ mà thấm tận tim gan , đã 3 năm rồi chưa được về nhà ăn Tết , nay thêm cái dịch covid nữa thì đường về nhà đã xa nay còn xa hơn !!!!!!!!!!!!!!!!!!"
vTJdVE_gjI0,nhạc rất ý nghĩa và sâu sắc ♥
vTJdVE_gjI0,Về Tết thôi😍😍!
vTJdVE_gjI0,*Ok Luônnn >1 Triệu Live*
vTJdVE_gjI0,"How I hope these meaningful lyrics may  help those in difficulties, trials find strength and courage: "" Thành công, đi về nhà. Thất bại, đi về nhà...về nhà để ăn cơm mẹ nấu...an bình"""
vTJdVE_gjI0,Like đi mọi người
vTJdVE_gjI0,Bể nợ đi về nhà -_-
vTJdVE_gjI0,Hay
vTJdVE_gjI0,"Hết tiền đi về nhà 
Thèm đồ ăn của mẹ đi về nhà 
nhớ mẹ đi về nhà 
đi học lớp 12 sáng mắc i...đi về nhà :)))"
vTJdVE_gjI0,nhớ nhà <3
vTJdVE_gjI0,hay quá huhuh <3
vTJdVE_gjI0,nhớ nhà quá :(
vTJdVE_gjI0,Quảng Ninh🥰🥰🥰😊😍😍😍😍😍💖💖💖💖💗💓💓💕♥️❤️❤️❤️♥️♥️❣️💘💘💖💚💗💓💞💞💕💞💓💗💗💗💝💝💝💖💖💗💓💞💞💟💔💝💖💗💓💞💞💞💓💓💗💖💝💗💓🤎💙💚💚🧡❤️💛💙💜🤎🖤🤎💜💗💖💖💝💓💞💕💕💌💌💌💞💗💗💖💝💝💝💘♥️💘💛💖💓💞💞💞💓💗💖💛💔💔💔💔💗💓💞💞
vTJdVE_gjI0,"Tuyệt vời
Cảm ơn ca sĩ và ekip <3"
vTJdVE_gjI0,"Hay quá, tuyệt vời cho 1 bài hát dịp tết sắp đến"
vTJdVE_gjI0,sao bài bị dính bản quyền ellen swara bài mONG dl là sao
vTJdVE_gjI0,Nghe bài này thấy ấm lòng ghê
vTJdVE_gjI0,Nghe lại hóng về quê quá
vTJdVE_gjI0,Ngày nào cũng nghe ❤️
vTJdVE_gjI0,Like và đăng ký hộ anh đen đi mn~~~
vTJdVE_gjI0,100 triệu ace đồng âm ơi:))))
vTJdVE_gjI0,52.365.864 ngày 14/1/2021
vTJdVE_gjI0,😘🙏🙏😘😘😘😘😘
vTJdVE_gjI0,Fan của Đen Vâu
vTJdVE_gjI0,"Đi về nhà
hết tiền đi về nhà :))"
vTJdVE_gjI0,Nghe cảm thấy ấm ám quá
vTJdVE_gjI0,Đi du học ngồi nghe bài này là khóc phải biết :'((
vTJdVE_gjI0,"me oi  doi con  con dang  di  , ket xe , khong  tien,  ve co gi vui,????????????????"
vTJdVE_gjI0,Best hay
vTJdVE_gjI0,♥♥♥♥♥♥....
vTJdVE_gjI0,"MV rất hay & ý nghĩa.
Gần đến Tết Nguyên Đán 2021. Mới thấy nhớ nhung và ấm áp quê nhà."
vTJdVE_gjI0,00:58 2:18 2:52
vTJdVE_gjI0,"Nhưng có những người không thể ""đi về nhà"" anh ạ. Nhà mình hay nhà chồng? Dù cho ba mẹ chồng và chồng yêu thương nhưng không đâu bằng nhà mình, bằng cái nơi mình đón hai mấy cái tết, bằng ba mẹ ruột thịt yêu công chúa nhỏ vô điều kiện."
vTJdVE_gjI0,"Đọc được câu trong tấm thiệp. ""Anh cạo râu đi cho tôi nhờ"" mẹ said 😁😁"
vTJdVE_gjI0,Hay quá anh uii:))
vTJdVE_gjI0,Nghe xong nhớ nhà.....
vTJdVE_gjI0,Nghe hoài hongbt chán
vTJdVE_gjI0,Không đâu bằng nhà...!😞
vTJdVE_gjI0,1 tr like r
vTJdVE_gjI0,"mọi người ai có gia định cha mẹ thì dc vế quê về nhà, còn mình ko có nhà, gia đình ko hạnh phúc thì biết về đâu đây tết nết ng ta xôm tụ sum vầy còn mình thì tết đơn giản chỉ là những ngày chủ nhật bình thường :))"
vTJdVE_gjI0,"chẹp chẹp, pặc pặc pặc pặc pặc pặc"
vTJdVE_gjI0,Hay
vTJdVE_gjI0,.
vTJdVE_gjI0,Nhạc nhẹ nhàng. Okayy đóa
vTJdVE_gjI0,❤❤❤❤❤❤❤
vTJdVE_gjI0,"Cảnh rất chân thật ,quê ta thật tuyệt vời🥰"
vTJdVE_gjI0,10h đóng cửa . 9h45 khách vào. bật bài này là hợp lý lắm luôn.
vTJdVE_gjI0,"Giai điệu nhẹ nhàng mà phiêu nghe thoải mái lắm lắm , những lúc mệt mỏi áp lực chỉ muốn nghe đi nghe lại cả chục lần thôi"
vTJdVE_gjI0,"Đài Loan: 13-01-2021 nghe xong bài hát buồn man mát không thể trở về nhà vì dịch bệnh, bài hát trạm đúng cảm xúc của mình lúc này! Ra ngoài bươn trải va vấp đấu đá thể hiện đủ thứ, chỉ có về nhà mình là vô lo vô nghĩ vô tư thoải mái. Dù lớn dù trưởng thành dù va vấp xã hội như nào về nhà trước bố mẹ mình vẫn là một đứa trẻ và cũng chỉ có gia đình mới luôn chờ đợi ta lo lắng trở tre an ủi cho ta. Cảm ơn anh Đen bài nhạc tuyệt quá !"
vTJdVE_gjI0,Cảm ơn vì anh đã cho ra một sản phẩm âm nhạc chất lượng như vậy. Một đứa con xa nhà đã lâu như em thật sự cũng muốn trở về nơi gọi là “nhà”.
vTJdVE_gjI0,Nghe là muốn về nhà liền
vTJdVE_gjI0,Sao nghe nhạc a hay quá
vTJdVE_gjI0,Xem xong Mv nôn nao muốn về quê thiệt sự
vTJdVE_gjI0,"Hay và ý nghĩa quá . Cuối năm, hát và ráp ra nhiều bài mới thật. nhưng ""Đi về nhà"" vẫn rất hay và đáng nghe."
vTJdVE_gjI0,Điểm kém có nên về nhà không ta!?
vTJdVE_gjI0,quê thì ơ 49 nơi a đen quay MV giờ thì đang ở nhật làm về là mở nghe . nhớ nhà nhớ mọi nguời thèm lắm bữa cơm mẹ nấu chưa bao giờ thấy nhớ nhà nhớ gia đình như thế này !
vTJdVE_gjI0,"Mùa đông Nhật, nghe bài này rớt nước mắt.😿"
vTJdVE_gjI0,"nhớ lại cảm giác bịn rịn lúc lên xe, nhớ lại gương mặt cha mẹ thoáng có chút buồn khi mình đã hết kỳ nghỉ, tự nhiên sống mũi cay cay"
vTJdVE_gjI0,RIP Lis
vTJdVE_gjI0,Hay quá 👏👏
vTJdVE_gjI0,Bài hit nhất về ngày Tết 2021 -trở về- quê hương Quá gần gũi.
vTJdVE_gjI0,Để rau mới ngầu ✅
vTJdVE_gjI0,13/1/2021 ngày đầu của năm cũ 2020 . (1/12/2020 âm lịch)
vTJdVE_gjI0,“ HẠNH PHÚC CHỈ ĐƠN GIẢN LÀ CÒN ĐƯỢC VỀ NHÀ “
vTJdVE_gjI0,Nghe hoài không chán
vTJdVE_gjI0,"3 Tuần
51tr view ♥️♥️"
vTJdVE_gjI0,Hay
vTJdVE_gjI0,hay vl
vTJdVE_gjI0,Hay
vTJdVE_gjI0,Anh Đen ở về đâu khi không có nhà. Nghe bài của anh mà chạnh lòng quá.
vTJdVE_gjI0,1:08
vTJdVE_gjI0,QUÁ HAY LUÔN  HAHA
vTJdVE_gjI0,Nge ma tuyet voi luon á hay qua troi lukn
vTJdVE_gjI0,Nghe bài này nhớ nhà quá . Cảm ơn 2 a
